overlay_id,source_table,source_row_id,title,target_state,target_locality,place_signal,display_label,map_display_status
maplead_64549b8c85590af2f464c1b2,release_lead_overlay_items,rellead_b0f144ca300b5808c33a2424,Museum and Art Gallery of the Northern Territory NT 1961 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_330a4316a515c0b228ce454d,release_lead_overlay_items,rellead_81c37da0b021a7727663441a,Pine Creek Museum NT 1961 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_e622b62a0d625fe07b7bd4d1,release_lead_overlay_items,rellead_f780283e5ba270faacf20af8,LANT Archives Navigator NT 1961 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_34795bcdef6c35708be737b6,release_lead_overlay_items,rellead_82e7ff4ddd99be650a1d1822,Library & Archives NT NT 1961 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_e89ed7fad64c782065a51a7e,release_lead_overlay_items,rellead_d66c3906407625395f7fe04f,Library & Archives NT Catalogue NT 1961 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_1887a7d9504fb292c79cedac,release_lead_overlay_items,rellead_2ec86ce7657c43023cef5b49,Territory Stories NT 1961 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_6324ce8c16b60840f61bfeae,release_lead_overlay_items,rellead_6847d75597fc94125da0adc0,Territory Stories NT 1961 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_aa9bc06dd381cbe299da7370,release_lead_overlay_items,rellead_52cf99122a4d694a3c232b00,Alice Springs Public Library Local History NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_9e53dd74a84831f10d58bfae,release_lead_overlay_items,rellead_429ba7e24df9a311d32c7a5b,Alice Springs Public Library Local History NT 1962 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_57aef3c74360c30be2f2fde6,release_lead_overlay_items,rellead_526dbcdc922c535ae5753b0d,Darwin City Libraries Local History NT 1962 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_12b6ac0a8eb635f77f8eea1b,release_lead_overlay_items,rellead_ddf435e44d0da864bb141489,Darwin City Libraries Local History NT 1962 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_e8202c857d76f66693e3e1bd,release_lead_overlay_items,rellead_9bdfc5a8a888ecd16d4e739e,Tennant Creek and Barkly History NT 1962 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_e57a3bc376813785aad98e2a,release_lead_overlay_items,rellead_2d4483488d60c05a1a32b90e,NT Heritage Register NT 1962 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_b193ca7cd37d2b42269b10dd,release_lead_overlay_items,rellead_02a770f4db8d2ae0eebe22d4,National Trust NT NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_962cf77cbcbcd116b58ddc63,release_lead_overlay_items,rellead_b4eef360350c872553e9820f,National Trust Northern Territory NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_e3c100e0b493e49707a5bb37,release_lead_overlay_items,rellead_475fe7d75009abb713e5de78,Northern Territory Heritage Register NT 1962 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_db8d1b2deebffa7042838e28,release_lead_overlay_items,rellead_64bb5ab22dee2e6024a20c98,Central Australian Historical Society NT 1962 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_1bbf971fe2844475b34c2c25,release_lead_overlay_items,rellead_b4f1137cb6cd51d9d19e311e,Historical Society of the Northern Territory NT 1962 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_d748b0b0f2b6c6b7e34497a6,release_lead_overlay_items,rellead_e5062b672f88a6e1eb681269,Historical Society of the Northern Territory NT 1962 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_3526cd5e0a31c1d78897a6ff,release_lead_overlay_items,rellead_3b5df20af3ae18158e1bdf15,Katherine Museum NT 1962 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_ba81ce2abac5edc15514f865,release_lead_overlay_items,rellead_a06cf8f7ff6de0c36a73599a,Museum and Art Gallery of the Northern Territory NT 1962 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_ce02439566c76ce0dc43bd64,release_lead_overlay_items,rellead_64f889ef0edbd6dfe8aa24d1,Pine Creek Museum NT 1962 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_64fb5df4557cae92cb757982,release_lead_overlay_items,rellead_afc302268ba7ca897849fd79,LANT Archives Navigator NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_79a08bc81b4516bd083d639a,release_lead_overlay_items,rellead_4674f494499a4a5cc4908eba,Library & Archives NT NT 1962 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_d513b4e25482c29c357fc2fd,release_lead_overlay_items,rellead_9346efc66ab4fa632de172e4,Library & Archives NT Catalogue NT 1962 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_6363c5e04ec1df792c1c2e84,release_lead_overlay_items,rellead_b5f11ad313ddc860f953edcc,Territory Stories NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_fced488a95f02920b08fcff2,release_lead_overlay_items,rellead_04923d180e2398b35784e82c,Territory Stories NT 1962 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_7103ab8b53c6a04c089de61e,release_lead_overlay_items,rellead_6521113d1dc79d8f45ea459e,Alice Springs Public Library Local History NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_e7f557e7a0efbf3eb9bb40f4,release_lead_overlay_items,rellead_d89d8f7504a11a4db8eb977e,Alice Springs Public Library Local History NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_00581ab1bf210d0721008c30,release_lead_overlay_items,rellead_0db4da757e1d47701243e169,Darwin City Libraries Local History NT 1963 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_252e74bfe8bee7222d318529,release_lead_overlay_items,rellead_bfe71026f8a692f40764d7f1,Darwin City Libraries Local History NT 1963 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_1f2334e8032489bce7b4fbb0,release_lead_overlay_items,rellead_1f32f08bc1ade20aa487ce8d,Tennant Creek and Barkly History NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_c4430d35f138b7f24b5b97bf,release_lead_overlay_items,rellead_57e03085ed6877bec637a6c3,NT Heritage Register NT 1963 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_b850620a8f0da5c440a4c6f2,release_lead_overlay_items,rellead_f68c14b2f79de5e3882b34be,National Trust NT NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_823647e9ef2162488152c8b5,release_lead_overlay_items,rellead_9d40d0a608742cac8909f04b,National Trust Northern Territory NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_25818d7c0333c87b021657ba,release_lead_overlay_items,rellead_dd443e2c7f9ce3f0811b5dfd,Northern Territory Heritage Register NT 1963 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_3b9efdfdc4a9840e062ec770,release_lead_overlay_items,rellead_4a2544c037f6307a5aa4c437,Central Australian Historical Society NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_5f8b449996a39c9b75e564de,release_lead_overlay_items,rellead_e79280ac877bae7bd0892580,Historical Society of the Northern Territory NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_8815faeead516029291ee91b,release_lead_overlay_items,rellead_a6fbcffa193b489cd8bd3d52,Historical Society of the Northern Territory NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_a18c1a156f67a01fb1b61d62,release_lead_overlay_items,rellead_3ca8a54f5daeb73f4fce17a6,Katherine Museum NT 1963 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_18f413911a0cab78977811e7,release_lead_overlay_items,rellead_5ccdb3cdef0074500f069354,Museum and Art Gallery of the Northern Territory NT 1963 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_233081e6b84bc871bb187fad,release_lead_overlay_items,rellead_4cb2e0410acee0243d45bf33,Pine Creek Museum NT 1963 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_d7dd979b5c47e9003e6b2378,release_lead_overlay_items,rellead_3ac9626fa5f72d0bd5793b7c,LANT Archives Navigator NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_fc5cd392133c0a0b142657eb,release_lead_overlay_items,rellead_acb69305d24735219cf25ee1,Library & Archives NT NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_ab54b5934c314b76a8e757ce,release_lead_overlay_items,rellead_f40cdb953ddc5749294ae11c,Library & Archives NT Catalogue NT 1963 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_8155ff97b2b5985a3f414f6c,release_lead_overlay_items,rellead_57a9ee51262d722f27760bb0,Territory Stories NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_46646c339a5c2f901f38bc9d,release_lead_overlay_items,rellead_b07cbc19b5cb3be2c5fbb8ae,Territory Stories NT 1963 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_787608f3f7c6b560cf33f59e,release_lead_overlay_items,rellead_41873dbbb523c5aed1e83dd0,Alice Springs Public Library Local History NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_2e1e1ee3ab6417214847e412,release_lead_overlay_items,rellead_0505f881d3ae37bd91b5faea,Alice Springs Public Library Local History NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_48af673dc2b55129020c82ca,release_lead_overlay_items,rellead_58e59416fdece2e516357f57,Darwin City Libraries Local History NT 1964 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_221a1c1e2792b49030c262d9,release_lead_overlay_items,rellead_95156286fe560123bcf44988,Darwin City Libraries Local History NT 1964 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_c874b04210f13d619aa568e1,release_lead_overlay_items,rellead_1ce55c7977962300f31e0e7a,Tennant Creek and Barkly History NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_525db47a80c62de47b169911,release_lead_overlay_items,rellead_2a807436708670098ef1e268,NT Heritage Register NT 1964 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_1dd5b31fb4bce49fb75dc6b8,release_lead_overlay_items,rellead_dcf993839fc6ca3850143114,National Trust NT NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_c532528b77aee505d06764f4,release_lead_overlay_items,rellead_dc29585e1dfbe3f5f9ce8b42,National Trust Northern Territory NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_ea3ee3f3f3e65669b41fa957,release_lead_overlay_items,rellead_234fd5765e92778ac9397c09,Northern Territory Heritage Register NT 1964 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_332c5a14592f633759c6ea14,release_lead_overlay_items,rellead_2a1877549e2904efa758c392,Central Australian Historical Society NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_f1007fc7c9208c813d9d15e3,release_lead_overlay_items,rellead_8de285a1f4aaf10c28e16a7a,Historical Society of the Northern Territory NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_21ab232b290c73816c33eaf8,release_lead_overlay_items,rellead_447b14421e91527fe1b785f9,Historical Society of the Northern Territory NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_c90eade056471374cb40c6a8,release_lead_overlay_items,rellead_a9c9670a75698f34fbf4e808,Katherine Museum NT 1964 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_ca357a3ca8d01e27dd6e2917,release_lead_overlay_items,rellead_adb9b2ecb4abd02b6f3b573d,Museum and Art Gallery of the Northern Territory NT 1964 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_9218a9a0a538aaea8267cccf,release_lead_overlay_items,rellead_fb5d37de23d77aeff128c2b3,Pine Creek Museum NT 1964 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_c866558754dac827494743e7,release_lead_overlay_items,rellead_c3bdc90a47033983f9f8c1ab,LANT Archives Navigator NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_aa1869da6fe89f0d3f49cd64,release_lead_overlay_items,rellead_8cf4fc1d706606aad4079d2b,Library & Archives NT NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_3abf2f2f1d6c298b85dd1044,release_lead_overlay_items,rellead_4724c61a1b3c770e917ba5cf,Library & Archives NT Catalogue NT 1964 ghost expansion lead,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_842b402e8aca8d0f0f8e8ce4,release_lead_overlay_items,rellead_62df9bfe10aba0afabe52782,Territory Stories NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_41c74ca53909889149662914,release_lead_overlay_items,rellead_a5738b75e4a800225bc3bcd0,Territory Stories NT 1964 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_d951b0b9a1e4510b0fbad9fa,release_lead_overlay_items,rellead_5b62efdbd11085b81cf254f1,Alice Springs Public Library Local History NT 1965 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_707f38080cfe29603a1e1cd9,release_lead_overlay_items,rellead_ab7d84c70347b82236796726,Alice Springs Public Library Local History NT 1965 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_ab21486597567268aa44e004,release_lead_overlay_items,rellead_6e07fe34719df2b09afc3d24,Darwin City Libraries Local History NT 1965 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_bba9cc91dba64d135aa561dd,release_lead_overlay_items,rellead_d555ea0c88612e7b88999ca8,Darwin City Libraries Local History NT 1965 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_1f9d4090cb0da411f4c6f7ec,release_lead_overlay_items,rellead_7015d0fda8652d4c063377e0,Tennant Creek and Barkly History NT 1965 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_6e9fe060210d54bfc2f4c0c1,release_lead_overlay_items,rellead_be9d99192497801c381b2349,NT Heritage Register NT 1965 ghost expansion lead,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_26b2c0f7383aa00eafad5f4d,release_lead_overlay_items,rellead_e54999ba321e0f885e967d0f,National Trust NT NT 1965 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_6858bc72f60bf10b70651aa9,release_lead_overlay_items,rellead_c9c0640b6dca2a6928d1c3bf,National Trust Northern Territory NT 1965 ghost expansion lead,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_335764521bb8a6cccc5809e7,release_lead_overlay_items,rellead_adba59f87979bec811264083,Northern Territory Heritage Register NT 1965 ghost expansion lead,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_156b0bb477580b07ffb50e45,release_lead_overlay_items,rellead_9b39838bf83db59fa0a1c6b7,Central Australian Historical Society NT 1965 ghost expansion lead,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
